Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%),,,,,
9993,21046.93083,11-12-2015 23:18:47,538.6913937,7,1,-0.277615696,3.497392893,2.09214801,1.729986044,8.034242735,6.384072658,0.000777054,0,0,0,0,0.367161966,22.05354015,,0.000809431,,,
9994,21047.93375,11-12-2015 23:18:48,539.6943153,7,1,-0.277615696,3.498202324,2.09214801,1.730063412,8.034242735,6.384343278,0.00058279,0,0,0,0,0.367084598,22.04884274,,0.000485659,,,
9995,21048.93666,11-12-2015 23:18:49,540.6972324,7,1,-0.277796298,3.498687983,2.09214801,1.730140792,8.034242735,6.384613985,0.000453281,0,0,0,0,0.367007218,22.04414461,,0.000647544,,,
9996,21049.94446,11-12-2015 23:18:50,541.7050308,7,1,-0.277615696,3.499335527,2.09214801,1.730218529,8.034242735,6.384885989,0.000388527,0,0,0,0,0.366929481,22.0394248,,0.000485659,,,
9997,21050.94739,11-12-2015 23:18:51,542.7079535,7,1,-0.277796298,3.499821186,2.09214801,1.730295899,8.034242735,6.385156745,0.00035615,0,0,0,0,0.366852111,22.03472727,,0.000323772,,,
9998,21051.9503,11-12-2015 23:18:52,543.7108678,7,1,-0.277796298,3.500144958,2.09214801,1.730373267,8.034242735,6.385427528,0.000323772,0,0,0,0,0.366774743,22.03002987,,0.000485659,,,
9999,21052.95324,11-12-2015 23:18:53,544.7138049,7,1,-0.277615696,3.500630617,2.09214801,1.730450633,8.034242735,6.385698336,0.000291395,0,0,0,0,0.366697377,22.02533258,,0.084990024,,,
10000,21053.95614,11-12-2015 23:18:54,545.7167069,7,1,-1.389265776,3.415640593,2.09214801,1.730741598,8.034242735,6.386694554,-0.016803741,0,0,0,0,0.366406412,22.00766662,,0.00129509,,,
10001,21054.95906,11-12-2015 23:18:55,546.7196263,7,1,-1.389265776,3.414345503,2.09214801,1.731128612,8.034242735,6.388016163,-0.01715989,0,0,0,0,0.366019398,21.98416903,,0.000971317,,,
10002,21055.962,11-12-2015 23:18:56,547.7225696,7,1,-1.388904572,3.413374186,2.09214801,1.731515629,8.034242735,6.389337331,-0.01741891,0,0,0,0,0.365632381,21.96067125,,0.000809432,,,
10003,21056.96491,11-12-2015 23:18:57,548.7254734,7,1,-1.389085174,3.412564754,2.09214801,1.731902627,8.034242735,6.390658078,-0.000712299,0,0,0,0,0.365245383,21.93717464,,0.000809431,,,
10004,21057.96786,11-12-2015 23:18:58,549.7284242,7,1,-1.389265776,3.411755323,2.09214801,1.732289637,8.034242735,6.391978597,-0.000550413,0,0,0,0,0.364858373,21.91367729,,0.000647544,,,
10005,21058.97076,11-12-2015 23:18:59,550.7313264,7,1,-1.389085174,3.411107779,2.09214801,1.732676639,8.034242735,6.39329883,-0.000453281,0,0,0,0,0.364471371,21.89018043,,0.000485659,,,
10006,21059.9737,11-12-2015 23:19:00,551.7342689,7,1,-1.389085174,3.41062212,2.09214801,1.733063658,8.034242735,6.394618878,-0.00035615,0,0,0,0,0.364084352,21.86668253,,0.000647545,,,
10007,21060.97657,11-12-2015 23:19:01,552.7371419,7,1,-1.389085174,3.409974575,2.09214801,1.733450649,8.034242735,6.395938626,-0.000420904,0,0,0,0,0.363697361,21.84318634,,0.000485659,,,
10008,21061.97953,11-12-2015 23:19:02,553.7400951,7,1,-1.389265776,3.409488916,2.09214801,1.733837674,8.034242735,6.397258312,-0.00035615,0,0,0,0,0.363310336,21.81968808,,0.000485658,,,
10009,21062.98241,11-12-2015 23:19:03,554.7429782,7,1,-1.389265776,3.409003258,2.09214801,1.734224659,8.034242735,6.398577689,-0.000323772,0,0,0,0,0.362923351,21.79619225,,0.000161886,,,
10010,21063.98537,11-12-2015 23:19:04,555.7459397,7,1,-1.389265776,3.408841372,2.09214801,1.734611686,8.034242735,6.399897026,-0.000259018,0,0,0,0,0.362536324,21.77269387,,0.000485659,,,
10011,21064.9883,11-12-2015 23:19:05,556.7488641,7,1,-1.389085174,3.408355713,2.09214801,1.734998699,8.034242735,6.401216167,-0.000259018,0,0,0,0,0.362149311,21.74919634,,0.000485659,,,
10012,21065.99117,11-12-2015 23:19:06,557.7517387,7,1,-1.389265776,3.407870054,2.09214801,1.735385692,8.034242735,6.402535063,-0.000291395,0,0,0,0,0.361762318,21.72570003,,0.000161886,,,
10013,21066.99412,11-12-2015 23:19:07,558.754687,7,1,-1.389085174,3.407708168,2.09214801,1.735772714,8.034242735,6.403853945,-0.000226641,0,0,0,0,0.361375296,21.70220195,,0.000647545,,,
10014,21067.99701,11-12-2015 23:19:08,559.7575728,7,1,-1.389085174,3.407060623,2.09214801,1.73615971,8.034242735,6.405172595,-0.000291395,0,0,0,0,0.3609883,21.67870546,,0.021045208,,,
10015,21068.99992,11-12-2015 23:19:09,560.7604872,7,1,-1.1114887,3.428105831,2.09214801,1.73648843,8.034242735,6.406297458,0.004047155,0,0,0,0,0.36065958,21.65874719,,0.000161886,,,
10016,21070.00284,11-12-2015 23:19:10,561.7634121,7,1,-1.1114887,3.428267717,2.09214801,1.73679805,8.034242735,6.407358918,0.00411191,0,0,0,0,0.36034996,21.63994859,,0,,,
10017,21071.00578,11-12-2015 23:19:11,562.7663439,7,1,-1.111308098,3.428267717,2.09214801,1.737107674,8.034242735,6.408420396,0.004209042,0,0,0,0,0.360040336,21.62114974,,0.000323772,,,
10018,21072.00868,11-12-2015 23:19:12,563.7692459,7,1,-1.1114887,3.427943945,2.09214801,1.73741728,8.034242735,6.409481785,-6.48E-05,0,0,0,0,0.35973073,21.60235198,,0.000161886,,,
10019,21073.0116,11-12-2015 23:19:13,564.7721638,7,1,-1.111308098,3.428105831,2.09214801,1.737726878,8.034242735,6.410543127,-6.48E-05,0,0,0,0,0.359421132,21.58355471,,0.000161886,,,
10020,21074.01455,11-12-2015 23:19:14,565.775121,7,1,-1.111308098,3.427943945,2.09214801,1.738036509,8.034242735,6.411604533,-6.48E-05,0,0,0,0,0.359111501,21.56475544,,0.000161886,,,
10021,21075.01744,11-12-2015 23:19:15,566.7780055,7,1,-1.111308098,3.427782059,2.09214801,1.73834612,8.034242735,6.412665837,-3.24E-05,0,0,0,0,0.35880189,21.54595738,,0.000161886,,,
10022,21076.02038,11-12-2015 23:19:16,567.7809487,7,1,-1.1114887,3.427620173,2.09214801,1.738655735,8.034242735,6.413727121,-9.71E-05,0,0,0,0,0.358492275,21.52715907,,0,,,
10023,21077.02328,11-12-2015 23:19:17,568.7838455,7,1,-1.111308098,3.427620173,2.09214801,1.738965344,8.034242735,6.414788345,-6.48E-05,0,0,0,0,0.358182666,21.50836114,,0.000323773,,,
10024,21078.0262,11-12-2015 23:19:18,569.7867663,7,1,-1.111669302,3.4272964,2.09214801,1.739274964,8.034242735,6.415849567,-9.71E-05,0,0,0,0,0.357873046,21.48956253,,0.000161886,,,
10025,21079.02911,11-12-2015 23:19:19,570.7896773,7,1,-1.1114887,3.427134514,2.09214801,1.739584592,8.034242735,6.416910763,-9.71E-05,0,0,0,0,0.357563418,21.47076344,,0.000161886,,,
10026,21080.03886,11-12-2015 23:19:20,571.7994302,7,1,-1.111308098,3.4272964,2.09214801,1.739896317,8.034242735,6.417979107,-3.24E-05,0,0,0,0,0.357251693,21.45183703,,0.000323772,,,
10027,21081.0418,11-12-2015 23:19:21,572.8023683,7,1,-1.111308098,3.426972628,2.09214801,1.740205941,8.034242735,6.419040202,-9.71E-05,0,0,0,0,0.356942069,21.43303818,,0.000161887,,,
10028,21082.04475,11-12-2015 23:19:22,573.8053153,7,1,-1.111308098,3.426810741,2.09214801,1.740515562,8.034242735,6.420101251,-6.48E-05,0,0,0,0,0.356632448,21.41423951,,0.000161886,,,
10029,21083.04762,11-12-2015 23:19:23,574.8081923,7,1,-1.111308098,3.426648855,2.09214801,1.740825163,8.034242735,6.421162177,-9.71E-05,0,0,0,0,0.356322847,21.39544206,,0.021530866,,,
10030,21084.05055,11-12-2015 23:19:24,575.8111168,7,1,-1.389265776,3.405117989,2.09214801,1.741196014,8.034242735,6.422426466,-0.004370928,0,0,0,0,0.355951996,21.37292581,,0.000485659,,,
10031,21085.05345,11-12-2015 23:19:25,576.8140176,7,1,-1.389265776,3.40463233,2.09214801,1.741583022,8.034242735,6.42374415,-0.004435682,0,0,0,0,0.355564988,21.34942858,,0.000647545,,,
10032,21086.05648,11-12-2015 23:19:26,577.8170443,7,1,-1.389085174,3.403984785,2.09214801,1.741970068,8.034242735,6.425061781,-0.004565191,0,0,0,0,0.355177942,21.32592905,,0.000323772,,,
10033,21087.0593,11-12-2015 23:19:27,578.8198721,7,1,-1.389265776,3.403661013,2.09214801,1.742357049,8.034242735,6.426379026,-0.000323772,0,0,0,0,0.354790961,21.30243346,,0.000323773,,,
10034,21088.06223,11-12-2015 23:19:28,579.8227962,7,1,-1.389265776,3.40333724,2.09214801,1.742744055,8.034242735,6.427696183,-0.000259018,0,0,0,0,0.354403955,21.27893636,,0.000323772,,,
10035,21089.06517,11-12-2015 23:19:29,580.8257381,7,1,-1.389085174,3.403013468,2.09214801,1.743131069,8.034242735,6.429013219,-0.000259018,0,0,0,0,0.354016941,21.25543877,,0.000485659,,,
10036,21090.06805,11-12-2015 23:19:30,581.8286187,7,1,-1.389265776,3.402527809,2.09214801,1.743518063,8.034242735,6.430330057,-0.000259018,0,0,0,0,0.353629947,21.23194239,,0.000161886,,,
10037,21091.07101,11-12-2015 23:19:31,582.831577,7,1,-1.389085174,3.402365923,2.09214801,1.743905076,8.034242735,6.431646818,-0.000194263,0,0,0,0,0.353242934,21.20844486,,0.000485659,,,
10038,21092.07388,11-12-2015 23:19:32,583.8344511,7,1,-1.389265776,3.401880264,2.09214801,1.744292068,8.034242735,6.432963377,-0.000194263,0,0,0,0,0.352855942,21.18494861,,0.000323772,,,
10039,21093.07683,11-12-2015 23:19:33,584.8373986,7,1,-1.389085174,3.401556492,2.09214801,1.744679077,8.034242735,6.434279881,-0.000226641,0,0,0,0,0.352468933,21.16145132,,0.000161886,,,
10040,21094.07974,11-12-2015 23:19:34,585.8403086,7,1,-1.389085174,3.401394606,2.09214801,1.745066079,8.034242735,6.435596224,-0.000161886,0,0,0,0,0.352081931,21.13795446,,0.000485659,,,
10041,21095.08268,11-12-2015 23:19:35,586.8432477,7,1,-1.389265776,3.400908947,2.09214801,1.745453095,8.034242735,6.436912496,-0.000194263,0,0,0,0,0.351694915,21.11445675,,0.000323772,,,
10042,21096.08556,11-12-2015 23:19:36,587.8461308,7,1,-1.389265776,3.400585175,2.09214801,1.745840097,8.034242735,6.438228586,-0.000226641,0,0,0,0,0.351307913,21.09095989,,0.000161887,,,
10043,21097.08851,11-12-2015 23:19:37,588.8490762,7,1,-1.389085174,3.400423288,2.09214801,1.746227115,8.034242735,6.439544616,-0.000194263,0,0,0,0,0.350920895,21.06746205,,0.000323772,,,
10044,21098.0914,11-12-2015 23:19:38,589.8519711,7,1,-1.389265776,3.400099516,2.09214801,1.746614108,8.034242735,6.440860449,-0.000129509,0,0,0,0,0.350533902,21.04396574,,0.000323773,,,
10045,21099.09435,11-12-2015 23:19:39,590.854922,7,1,-1.389085174,3.399775743,2.09214801,1.747001118,8.034242735,6.442176246,-0.000161886,0,0,0,0,0.350146892,21.02046839,,0.000323772,,,
10046,21100.09725,11-12-2015 23:19:40,591.8578177,7,1,-1.389085174,3.399451971,2.09214801,1.747388105,8.034242735,6.443491845,-0.000161886,0,0,0,0,0.349759905,20.99697244,,0.000323772,,,
10047,21101.10016,11-12-2015 23:19:41,592.8607241,7,1,-1.389265776,3.399128199,2.09214801,1.747775105,8.034242735,6.444807372,-0.000194263,0,0,0,0,0.349372905,20.9734757,,0.000323773,,,
10048,21102.1031,11-12-2015 23:19:42,593.8636628,7,1,-1.389265776,3.398804426,2.09214801,1.748162129,8.034242735,6.446122856,-0.000226641,0,0,0,0,0.348985881,20.94997751,,0.000323772,,,
10049,21103.10602,11-12-2015 23:19:43,594.8665922,7,1,-1.389265776,3.398480654,2.09214801,1.748549138,8.034242735,6.447438194,-0.000194263,0,0,0,0,0.348598872,20.92648022,,0.021530867,,,
10050,21104.10892,11-12-2015 23:19:44,595.8694836,7,1,-1.667042851,3.376949787,2.09214801,1.749002268,8.034242735,6.448969735,-0.004435682,0,0,0,0,0.348145742,20.89896839,,0.000809431,,,
10051,21105.11187,11-12-2015 23:19:45,596.8724374,7,1,-1.667223454,3.376140356,2.09214801,1.749466701,8.034242735,6.450537882,-0.004532814,0,0,0,0,0.347681309,20.8707703,,0.000323772,,,
10052,21106.11476,11-12-2015 23:19:46,597.8753322,7,1,-1.666862249,3.375816584,2.09214801,1.749931105,8.034242735,6.452105647,-0.004565191,0,0,0,0,0.347216905,20.84257397,,0.000809431,,,
10053,21107.11767,11-12-2015 23:19:47,598.8782372,7,1,-1.667223454,3.375007153,2.09214801,1.750395506,8.034242735,6.45367315,-0.000420904,0,0,0,0,0.346752504,20.81437782,,0.000323773,,,
10054,21108.12059,11-12-2015 23:19:48,599.881156,7,1,-1.667223454,3.37468338,2.09214801,1.750859933,8.034242735,6.455240476,-0.000323772,0,0,0,0,0.346288077,20.78618009,,0.000647545,,,
10055,21109.12355,11-12-2015 23:19:49,600.8841155,7,1,-1.667042851,3.374035835,2.09214801,1.751324374,8.034242735,6.456807622,-0.00035615,0,0,0,0,0.345823636,20.75798151,,0.000485658,,,
10056,21110.13326,11-12-2015 23:19:50,601.8938292,7,1,-1.667042851,3.373550177,2.09214801,1.751791935,8.034242735,6.458385082,-0.000323772,0,0,0,0,0.345356075,20.72959351,,0.000323773,,,
10057,21111.1362,11-12-2015 23:19:51,602.8967656,7,1,-1.666862249,3.373226404,2.09214801,1.752256356,8.034242735,6.45995173,-0.000259018,0,0,0,0,0.344891654,20.70139614,,0.000485658,,,
10058,21112.13915,11-12-2015 23:19:52,603.8997198,7,1,-1.666862249,3.372740746,2.09214801,1.752720788,8.034242735,6.461518205,-0.000259018,0,0,0,0,0.344427222,20.67319811,,0.000485659,,,
10059,21113.14202,11-12-2015 23:19:53,604.9025869,7,1,-1.666862249,3.372255087,2.09214801,1.753185167,8.034242735,6.463084324,-0.000259018,0,0,0,0,0.343962843,20.6450033,,0.042576074,,,
10060,21114.14497,11-12-2015 23:19:54,605.9055381,7,1,-1.1114887,3.414831161,2.09214801,1.75351929,8.034242735,6.464222103,0.008320952,0,0,0,0,0.34362872,20.62471699,,0.000485659,,,
10061,21115.14786,11-12-2015 23:19:55,606.9084252,7,1,-1.111308098,3.41531682,2.09214801,1.753828911,8.034242735,6.46527952,0.008547592,0,0,0,0,0.343319099,20.60591832,,0.000323773,,,
10062,21116.15078,11-12-2015 23:19:56,607.9113523,7,1,-1.1114887,3.415640593,2.09214801,1.754138523,8.034242735,6.466337005,0.008677101,0,0,0,0,0.343009487,20.5871202,,0.000161886,,,
10063,21117.15372,11-12-2015 23:19:57,608.9142891,7,1,-1.111308098,3.415802479,2.09214801,1.754448141,8.034242735,6.467394549,0.000226641,0,0,0,0,0.342699869,20.56832172,,0.000161886,,,
10064,21118.15665,11-12-2015 23:19:58,609.9172206,7,1,-1.111308098,3.415964365,2.09214801,1.754757766,8.034242735,6.468452153,0.000129509,0,0,0,0,0.342390244,20.54952281,,0.000161886,,,
10065,21119.15953,11-12-2015 23:19:59,610.9201012,7,1,-1.111308098,3.415802479,2.09214801,1.755067389,8.034242735,6.46950977,3.24E-05,0,0,0,0,0.342080621,20.53072402,,0.000161886,,,
10066,21120.16245,11-12-2015 23:20:00,611.9230191,7,1,-1.111308098,3.415964365,2.09214801,1.755377007,8.034242735,6.47056737,6.48E-05,0,0,0,0,0.341771003,20.51192554,,0.000161886,,,
10067,21121.16537,11-12-2015 23:20:01,612.9259421,7,1,-1.111308098,3.415802479,2.09214801,1.755686627,8.034242735,6.471624982,0,0,0,0,0,0.341461383,20.49312693,,0.000161886,,,
10068,21122.16831,11-12-2015 23:20:02,613.9288783,7,1,-1.111308098,3.415964365,2.09214801,1.755996246,8.034242735,6.472682598,3.24E-05,0,0,0,0,0.341151764,20.47432838,,0.000323772,,,
10069,21123.17125,11-12-2015 23:20:03,614.9318155,7,1,-1.111308098,3.415640593,2.09214801,1.756305867,8.034242735,6.473740218,-3.24E-05,0,0,0,0,0.340842143,20.45552972,,0.000161886,,,
10070,21124.17413,11-12-2015 23:20:04,615.9346944,7,1,-1.1114887,3.415802479,2.09214801,1.756615482,8.034242735,6.474797792,-3.24E-05,0,0,0,0,0.340532528,20.43673142,,0,,,
10071,21125.17704,11-12-2015 23:20:05,616.9376085,7,1,-1.111308098,3.415802479,2.09214801,1.756925097,8.034242735,6.475855364,0,0,0,0,0,0.340222913,20.41793311,,0,,,
10072,21126.17999,11-12-2015 23:20:06,617.9405534,7,1,-1.111308098,3.415802479,2.09214801,1.757234724,8.034242735,6.476912958,0,0,0,0,0,0.339913286,20.39913408,,0.000161886,,,
10073,21127.18288,11-12-2015 23:20:07,618.943448,7,1,-1.1114887,3.415640593,2.09214801,1.757544337,8.034242735,6.477970479,-3.24E-05,0,0,0,0,0.339603673,20.3803359,,0.000161887,,,
10074,21128.18584,11-12-2015 23:20:08,619.9464028,7,1,-1.111308098,3.415478706,2.09214801,1.75785397,8.034242735,6.479028054,-3.24E-05,0,0,0,0,0.33929404,20.3615365,,0.103444815,,,
10075,21129.18873,11-12-2015 23:20:09,620.9492987,7,1,0.221588343,3.518923521,2.092205863,1.757871209,8.034446212,6.479087011,0.020656586,0,0,0,0,0.339334654,20.36400239,,0.001780748,,,
10076,21130.19167,11-12-2015 23:20:10,621.9522354,7,1,0.221407726,3.520704269,2.092267629,1.757871209,8.034663623,6.479087011,0.021045113,0,0,0,0,0.33939642,20.36775252,,0.00129509,,,
10077,21131.19455,11-12-2015 23:20:11,622.9551209,7,1,0.221588343,3.521999359,2.092329414,1.757871209,8.034881195,6.479087011,0.021304131,0,0,0,0,0.339458205,20.3715038,,0.00129509,,,
10078,21132.19749,11-12-2015 23:20:12,623.9580583,7,1,0.221588343,3.523294449,2.092391188,1.757871209,8.035098805,6.479087011,0.000971317,0,0,0,0,0.339519979,20.37525441,,0.000971317,,,
10079,21133.20042,11-12-2015 23:20:13,624.9609837,7,1,0.221588343,3.524265766,2.092452958,1.757871209,8.035316469,6.479087011,0.000809431,0,0,0,0,0.339581749,20.37900478,,0.000971317,,,
10080,21134.20335,11-12-2015 23:20:14,625.9639148,7,1,0.221588343,3.525237083,2.092514731,1.757871209,8.035534205,6.479087011,0.000712299,0,0,0,0,0.339643522,20.38275534,,0.000809432,,,
10081,21135.20624,11-12-2015 23:20:15,626.9668124,7,1,0.221588343,3.526046515,2.092576489,1.757871209,8.035751942,6.479087011,0.000615168,0,0,0,0,0.33970528,20.38650498,,0.000809431,,,
10082,21136.20915,11-12-2015 23:20:16,627.9697143,7,1,0.221768945,3.526855946,2.09263827,1.757871209,8.035969813,6.479087011,0.00058279,0,0,0,0,0.339767061,20.39025602,,0.000647544,,,
10083,21137.21209,11-12-2015 23:20:17,628.9726608,7,1,0.221588343,3.52750349,2.092700039,1.757871209,8.036187679,6.479087011,0.000485659,0,0,0,0,0.33982883,20.39400633,,0.000647545,,,
10084,21138.215,11-12-2015 23:20:18,629.9755659,7,1,0.221588343,3.528151035,2.092761811,1.757871209,8.036405608,6.479087011,0.000420904,0,0,0,0,0.339890602,20.39775682,,0.067991972,,,
10085,21139.21791,11-12-2015 23:20:19,630.978474,7,1,-0.666467488,3.460159063,2.092764154,1.758048314,8.036413875,6.479699985,-0.013307,0,0,0,0,0.33971584,20.38714613,,0.000647545,,,
10086,21140.22669,11-12-2015 23:20:20,631.9872544,7,1,-0.666828692,3.459511518,2.092764154,1.758235147,8.036413875,6.480346379,-0.013566017,0,0,0,0,0.339529007,20.37580255,,0.000323772,,,
10087,21141.2296,11-12-2015 23:20:21,632.9901715,7,1,-0.666467488,3.459187746,2.092764154,1.758420886,8.036413875,6.480988897,-0.013792658,0,0,0,0,0.339343268,20.36452539,,0.000485659,,,
10088,21142.2326,11-12-2015 23:20:22,633.9931711,7,1,-0.66664809,3.458702087,2.092764154,1.758606637,8.036413875,6.481631389,-0.00035615,0,0,0,0,0.339157517,20.3532475,,0.000323772,,,
10089,21143.23544,11-12-2015 23:20:23,634.996011,7,1,-0.666828692,3.458378315,2.092764154,1.758792359,8.036413875,6.482273727,-0.000226641,0,0,0,0,0.338971795,20.34197137,,0.000161886,,,
10090,21144.2384,11-12-2015 23:20:24,635.9989635,7,1,-0.666828692,3.458216429,2.092764154,1.75897811,8.036413875,6.48291612,-0.000161886,0,0,0,0,0.338786044,20.33069348,,0.000161886,,,
10091,21145.24132,11-12-2015 23:20:25,637.0018911,7,1,-0.66664809,3.458054543,2.092764154,1.759163851,8.036413875,6.483558438,-0.000161886,0,0,0,0,0.338600303,20.3194162,,0.000161887,,,
10092,21146.24425,11-12-2015 23:20:26,638.0048176,7,1,-0.66664809,3.457892656,2.092764154,1.759349592,8.036413875,6.484200729,-9.71E-05,0,0,0,0,0.338414562,20.30813892,,0.000161886,,,
10093,21147.24717,11-12-2015 23:20:27,639.0077372,7,1,-0.666828692,3.45773077,2.092764154,1.759535329,8.036413875,6.484842971,-9.71E-05,0,0,0,0,0.338228825,20.29686188,,0.027520657,,,
10094,21148.25003,11-12-2015 23:20:28,640.0106022,7,1,-0.27797693,3.485251427,2.092764154,1.759720364,8.036413875,6.485482782,0.005406999,0,0,0,0,0.33804379,20.28562746,,0.002428293,,,
10095,21149.25295,11-12-2015 23:20:29,641.0135184,7,1,-0.277615696,3.48767972,2.092764154,1.759797731,8.036413875,6.485752581,0.005957413,0,0,0,0,0.337966423,20.28093012,,0.000485659,,,
10096,21150.25592,11-12-2015 23:20:30,642.0164837,7,1,-0.277615696,3.488165379,2.092764154,1.759875097,8.036413875,6.486022429,0.006119299,0,0,0,0,0.337889057,20.27623284,,0.000161886,,,
10097,21151.25884,11-12-2015 23:20:31,643.019407,7,1,-0.277615696,3.488327265,2.092764154,1.759952454,8.036413875,6.486292276,0.006151676,0,0,0,0,0.3378117,20.2715361,,0.000485658,,,
10098,21152.26176,11-12-2015 23:20:32,644.0223254,7,1,-0.277615696,3.488812923,2.092764154,1.760029814,8.036413875,6.486562155,0.000291395,0,0,0,0,0.33773434,20.26683918,,0.000323773,,,
10099,21153.26463,11-12-2015 23:20:33,645.0252011,7,1,-0.277615696,3.489136696,2.092764154,1.760107157,8.036413875,6.486831997,0.000226641,0,0,0,0,0.337656997,20.26214329,,0.000161886,,,
10100,21154.26757,11-12-2015 23:20:34,646.0281328,7,1,-0.277615696,3.489298582,2.092764154,1.760184525,8.036413875,6.487101941,0.000161886,0,0,0,0,0.337579629,20.25744589,,0,,,
10101,21155.27048,11-12-2015 23:20:35,647.03105,7,1,-0.277615696,3.489298582,2.092764154,1.760261886,8.036413875,6.487371878,0.000129509,0,0,0,0,0.337502268,20.25274891,,0.000161886,,,
10102,21156.27345,11-12-2015 23:20:36,648.0340197,7,1,-0.277796298,3.489460468,2.092764154,1.76033927,8.036413875,6.487641906,9.71E-05,0,0,0,0,0.337424884,20.24805053,,0.000323773,,,
10103,21157.27634,11-12-2015 23:20:37,649.0369079,7,1,-0.277615696,3.489784241,2.092764154,1.760416628,8.036413875,6.48791186,9.71E-05,0,0,0,0,0.337347526,20.24335373,,0.052936554,,,
10104,21158.27932,11-12-2015 23:20:38,650.0398859,7,1,0.443918347,3.542720795,2.092766015,1.760492038,8.036420459,6.488175028,0.010684443,0,0,0,0,0.337273977,20.2388882,,0.003075838,,,
10105,21159.28217,11-12-2015 23:20:39,651.0427374,7,1,0.443918347,3.545796633,2.09288969,1.760492038,8.036858875,6.488175028,0.011267233,0,0,0,0,0.337397652,20.24639714,,0.001133203,,,
10106,21160.28508,11-12-2015 23:20:40,652.0456474,7,1,0.443918347,3.546929836,2.093013377,1.760492038,8.037297516,6.488175028,0.011429119,0,0,0,0,0.337521339,20.2539068,,0.000971318,,,
10107,21161.288,11-12-2015 23:20:41,653.0485631,7,1,0.444098979,3.547901154,2.093137071,1.760492038,8.037736314,6.488175028,0.011591005,0,0,0,0,0.337645033,20.2614169,,0.000647544,,,
